,X,Y,U,V,Sig_x,Sig_y,Sig_xy
592,8.699999809265137,0.5,0.114765,-0.00042831300000000004,0.998978,0.239655,-0.00775408
593,8.800000190734863,0.5,0.116097,-0.000329872,1.00065,0.25390799999999997,-0.00728425
594,8.899999618530273,0.5,0.117424,-0.000228029,1.00223,0.26860500000000004,-0.00678636
595,9.0,0.5,0.118747,-0.000122679,1.0037200000000002,0.28375900000000004,-0.00625957
596,9.100000381469727,0.5,0.120066,-1.37191e-05,1.00509,0.299381,-0.00570298
597,9.199999809265137,0.5,0.12138,9.89559e-05,1.00635,0.315486,-0.00511571
598,9.300000190734863,0.5,0.122688,0.000215458,1.0075,0.332084,-0.00449683
599,9.399999618530273,0.5,0.123991,0.000335897,1.00852,0.349191,-0.00384543
600,9.5,0.5,0.12528699999999998,0.000460391,1.0094100000000001,0.36682,-0.00316056
601,9.600000381469727,0.5,0.126577,0.000589056,1.01016,0.38498499999999997,-0.00244127
602,9.699999809265137,0.5,0.12786,0.000722012,1.01076,0.403699,-0.00168658
603,9.800000190734863,0.5,0.129135,0.000859385,1.01122,0.422979,-0.0008955189999999999
604,9.899999618530273,0.5,0.130402,0.0010013,1.0115100000000001,0.442838,-6.70795e-05
605,10.0,0.5,0.131661,0.00114789,1.01162,0.45291499999999996,0.00035661
606,0.0,0.6000000238418579,1.2601899999999999e-37,-0.00340403,0.84126,-0.144618,-0.00016951099999999998
607,0.10000000149011612,0.6000000238418579,0.00127188,-0.00340389,0.841289,-0.144594,-0.00033899099999999997
608,0.20000000298023224,0.6000000238418579,0.00254382,-0.00340349,0.841376,-0.144521,-0.000677858
609,0.30000001192092896,0.6000000238418579,0.00381589,-0.00340282,0.841521,-0.144399,-0.00101648
610,0.4000000059604645,0.6000000238418579,0.00508815,-0.00340187,0.841725,-0.144227,-0.00135472
611,0.5,0.6000000238418579,0.00636065,-0.00340065,0.841986,-0.144006,-0.00169247
612,0.6000000238418579,0.6000000238418579,0.00763347,-0.00339916,0.842305,-0.143736,-0.0020296
613,0.699999988079071,0.6000000238418579,0.00890667,-0.00339738,0.8426819999999999,-0.14341500000000001,-0.00236598
614,0.800000011920929,0.6000000238418579,0.0101803,-0.00339532,0.843116,-0.143043,-0.00270148
615,0.8999999761581421,0.6000000238418579,0.0114544,-0.00339296,0.843608,-0.142621,-0.00303598
616,1.0,0.6000000238418579,0.0127291,-0.00339031,0.8441569999999999,-0.142146,-0.00336935
617,1.100000023841858,0.6000000238418579,0.014004399999999998,-0.00338736,0.8447629999999999,-0.141619,-0.00370146
618,1.2000000476837158,0.6000000238418579,0.0152804,-0.0033841,0.845426,-0.141039,-0.00403217
619,1.2999999523162842,0.6000000238418579,0.016557099999999998,-0.00338052,0.846146,-0.140404,-0.00436137
620,1.399999976158142,0.6000000238418579,0.0178346,-0.00337661,0.846922,-0.139715,-0.00468891
621,1.5,0.6000000238418579,0.019112999999999998,-0.00337236,0.8477540000000001,-0.138969,-0.00501465
622,1.600000023841858,0.6000000238418579,0.0203923,-0.00336777,0.848642,-0.138166,-0.00533847
623,1.7000000476837158,0.6000000238418579,0.0216725,-0.00336282,0.849585,-0.137304,-0.00566022
624,1.7999999523162842,0.6000000238418579,0.0229538,-0.00335751,0.850583,-0.136383,-0.00597977
625,1.899999976158142,0.6000000238418579,0.0242361,-0.00335181,0.8516370000000001,-0.135401,-0.00629696
626,2.0,0.6000000238418579,0.0255196,-0.00334571,0.8527440000000001,-0.134356,-0.00661166
627,2.0999999046325684,0.6000000238418579,0.026804200000000004,-0.00333921,0.8539049999999999,-0.133248,-0.00692372
628,2.200000047683716,0.6000000238418579,0.0280901,-0.00333229,0.8551200000000001,-0.132074,-0.00723298
629,2.299999952316284,0.6000000238418579,0.0293772,-0.00332493,0.8563879999999999,-0.130833,-0.00753929
630,2.4000000953674316,0.6000000238418579,0.0306656,-0.00331711,0.857708,-0.129524,-0.00784251
631,2.5,0.6000000238418579,0.0319554,-0.00330883,0.859081,-0.128144,-0.00814246
632,2.5999999046325684,0.6000000238418579,0.0332467,-0.00330005,0.860505,-0.126691,-0.00843898
633,2.700000047683716,0.6000000238418579,0.0345393,-0.00329077,0.861979,-0.125164,-0.00873192
634,2.799999952316284,0.6000000238418579,0.0358335,-0.00328097,0.863504,-0.12355999999999999,-0.0090211
635,2.9000000953674316,0.6000000238418579,0.037129199999999994,-0.00327061,0.865078,-0.121878,-0.00930635
636,3.0,0.6000000238418579,0.0384264,-0.0032597,0.8667020000000001,-0.12011400000000001,-0.00958748
637,3.0999999046325684,0.6000000238418579,0.039725300000000005,-0.00324819,0.868373,-0.11826800000000001,-0.00986432
638,3.200000047683716,0.6000000238418579,0.0410258,-0.00323607,0.870093,-0.116336,-0.0101367
639,3.299999952316284,0.6000000238418579,0.0423279,-0.00322332,0.871859,-0.11431600000000001,-0.0104044
640,3.4000000953674316,0.6000000238418579,0.043631800000000005,-0.0032099,0.8736709999999999,-0.112205,-0.010667200000000002
641,3.5,0.6000000238418579,0.0449374,-0.00319581,0.8755280000000001,-0.11,-0.010925
642,3.5999999046325684,0.6000000238418579,0.04624469999999999,-0.003181,0.8774290000000001,-0.1077,-0.0111775
643,3.700000047683716,0.6000000238418579,0.0475537,-0.00316546,0.879374,-0.1053,-0.0114245
644,3.799999952316284,0.6000000238418579,0.048864599999999994,-0.00314916,0.8813620000000001,-0.102798,-0.011665799999999999
645,3.9000000953674316,0.6000000238418579,0.0501773,-0.00313206,0.883391,-0.100191,-0.011901100000000001
646,4.0,0.6000000238418579,0.051491699999999994,-0.00311413,0.88546,-0.0974763,-0.0121303
647,4.099999904632568,0.6000000238418579,0.052808,-0.00309536,0.887569,-0.09464969999999999,-0.0123531
648,4.199999809265137,0.6000000238418579,0.054126099999999996,-0.0030757,0.889717,-0.0917081,-0.0125693
649,4.300000190734863,0.6000000238418579,0.0554461,-0.00305512,0.8919020000000001,-0.0886482,-0.0127786
